"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844777418575303080","Fri Oct 11 16:29:45 +0000 2024","0","Masih sakit hati sm wasit dan bahrain. #AFCMAFIAMONEY #afcma","1844777418575303080","","","in","","0","0","0","https://x.com/nf_feb/status/1844777418575303080","1660052971","nf_feb"
"1844777380272820239","Fri Oct 11 16:29:36 +0000 2024","6","Masnya ini siapa ya? Kterangannya jurnalis Belanda tapi bedankt mau ikutan simpati &amp; marah gara2 wasit tsb shame on you ahmed al kaf &amp; shame on you bahrain #ShameonBahrain #shameonyouahmedalkaf","1844777380272820239","","","in","Semarang, Jawa Tengah","0","0","1","https://x.com/ForzaDonnaa/status/1844777380272820239","1221432940057354240","ForzaDonnaa"
"1844776563566649594","Fri Oct 11 16:26:21 +0000 2024","18"," #BREAKING FYI Gais #AFCONQualifiers Match China 🇨🇳 vs 🇮🇩 #Timnas Indonesia Wasit nye dari Timteng Arab lg Omar Mohamed Al-Ali UAE Uni Emirate Arab Arab araban mulu dr kmrn Referee nya utk #TimnasDay Qatar Saudi Arabia Bahrain si memet eeh Ahmed Al Kaf Maju Terus King https://t.co/rItQVXJWyX","1844776563566649594","https://pbs.twimg.com/media/GZn2gMpbwAA9U7B.jpg","","in","","2","2","6","https://x.com/Jkt_Networks/status/1844776563566649594","1209496054950842368","Jkt_Networks"
"1844776409639616856","Fri Oct 11 16:25:45 +0000 2024","1","Laga Bahrain Vs Indonesia Bisa Saja Diulang Karena Wasit Curang Contohnya Afsel Vs Senegal di 2016 https://t.co/QqSwXWUAji lewat @tribunnews #bahrainvsindonesia #WasitAhmedAlKaf #bahrainmafia #Timnas #TimnasIndonesia #TimnasDay","1844776409639616856","","","in","","0","0","0","https://x.com/WartaKota5/status/1844776409639616856","1544145887290568705","WartaKota5"
"1844776267972813201","Fri Oct 11 16:25:11 +0000 2024","0","BISA2NYA 7 WOYYY INI SEMUA SALAH WASIT BAHRAIN https://t.co/D6K5w2jAcz","1844776267972813201","https://pbs.twimg.com/media/GZn2PQ8acAAXXP0.jpg","","in","","1","0","0","https://x.com/bumkkeyy_/status/1844776267972813201","1095165059947409408","bumkkeyy_"
"1844686063924875596","Fri Oct 11 16:24:19 +0000 2024","0","@RJLetsGo Bwt si paling edgy lebih effort bela wasit dn bahrain yg bercumbu mesra dgn zionist menembah tentara sendiri. Yg satu lg negara si wasit botak https://t.co/RlgV38dW6R","1844776049671893392","https://pbs.twimg.com/media/GZn2CeRaMAAY5LD.jpg","RJLetsGo","in","","0","0","0","https://x.com/BarkahAkba24352/status/1844776049671893392","1659176797857271809","BarkahAkba24352"
"1844775940380864682","Fri Oct 11 16:23:53 +0000 2024","0","Kenikmatan dalam Kesempatan Kakak dan Adik Ipar [Part 2] #ceritadewasa #ceritadewasaterbaru #ceritapanas #CeritaMesum #SANGE_AAAAAAAAA King Indo RIIZE IS 7 SMA 70 Malam Bahrain Wasit Botak https://t.co/D8bYcAsrJa","1844775940380864682","https://pbs.twimg.com/media/GZnzlcabgAAMn_D.jpg","","in","","0","3","0","https://x.com/marvvez/status/1844775940380864682","847774390854991873","marvvez"
"1844775847971971579","Fri Oct 11 16:23:31 +0000 2024","5","Masih bersama trauma indonesia #bahrain #indonesia #wasit #gila #curang #sogok #wasitbayaran #bahrainmafia https://t.co/zedWwllVhU","1844775847971971579","https://pbs.twimg.com/ext_tw_video_thumb/1844775792599015424/pu/img/msv4M5lsctmb_KU_.jpg","","in","Jakarta Pusat, DKI Jakarta","0","1","1","https://x.com/DevinaJuline/status/1844775847971971579","1826009573712613376","DevinaJuline"
"1844775672981430467","Fri Oct 11 16:22:49 +0000 2024","0","JARADI DEMO DI KEDUBES BAHRAIN TEH ANJING WKWKWKW ? NI KU KITU KITU TEUING NYAHO AING GE WASIT NA GOBLOK NYA AI KIRA BENER NIKAT DEMO DI KEDUBES MAH KEHEULA'ANAN WIOS ABDI NU LEPAT HEHEH :))","1844775672981430467","","","in","","0","0","0","https://x.com/Temokippax/status/1844775672981430467","1491454430730162178","Temokippax"
"1844775504521449966","Fri Oct 11 16:22:09 +0000 2024","0","Sejarah Buktikan Laga Timnas Indonesia vs Bahrain Bisa Diulang dan Wasit Ahmed Al Kaf Dihukum Seumur Hidup! https://t.co/5xFAMKJuXW","1844775504521449966","","","in","Padang","0","1","0","https://x.com/rommykrisna/status/1844775504521449966","118379558","rommykrisna"
"1844716215677452357","Fri Oct 11 16:20:51 +0000 2024","0","@MamatAlkatiri Klo seandainya timnas Indonesia diisi TNI/Polri selesai itu pemain Bahrain dan wasit","1844775178749829397","","MamatAlkatiri","in","landfill called bedroom","0","0","0","https://x.com/dannychucky/status/1844775178749829397","107385010","dannychucky"
"1844772432126808105","Fri Oct 11 16:20:18 +0000 2024","1","25 maret akan jadi neraka buat kalian wahai Timnas Bahrain... Tunggu pembalasan kami... Timur Tengah anjing!!! Wasit dajjal #AFCMafia https://t.co/RlZBOWiuGS","1844775041684095043","https://pbs.twimg.com/ext_tw_video_thumb/1844774994339135488/pu/img/q_N701zQ2FlZbu3v.jpg","ahmad_bellamy","in","Mojokerto, Jawa Timur","0","0","0","https://x.com/ahmad_bellamy/status/1844775041684095043","1081205704898179073","ahmad_bellamy"
"1844625143626334305","Fri Oct 11 16:19:16 +0000 2024","0","@PKSJaksel Kemarin timnas hampir menang lawan bahrain. Setelah wasit mengabaikan perpanjangan waktu ahirnya seri 2-2. ini tanda2 alam bahwa indonesia akan ke masuk piala dunia. tinggal coblos Pramono rano ya.. jangan pilih bobotoh yaa","1844774779577852372","","PKSJaksel","in","","0","0","0","https://x.com/malikbekasi/status/1844774779577852372","112426417","malikbekasi"
"1844755624644800971","Fri Oct 11 16:16:57 +0000 2024","2","@utdfocusid 1. Final AFF 2010 2. Kualifikasi piala dunia Bahrain VS Indonesia 3. Kualifikasi olimpiade pas lawan guinea Semua kekalahan indikasi dari wasit berat sebelah","1844774197127430589","","utdfocusid","in","Banten, Indonesia","0","0","0","https://x.com/17Dedemit20688/status/1844774197127430589","1730332732671332352","17Dedemit20688"
"1844716288410882354","Fri Oct 11 16:15:18 +0000 2024","1","@Pramiily @crempuv Seri sama bahrain tp rasa kalah. Selama pertandingan pemain bahrain kesenggol dikit langsung pelanggaran kalo pemain bahrain yang pelanggaran ke pemain Indonesia ga di gubris wasit tambahan waktu di babak 2 +6 menit tapi peluit di tiup di menit +99","1844773781975318872","","Pramiily","in","Nagicul ","0","1","0","https://x.com/atiway/status/1844773781975318872","1439436623842738181","atiway"
"1844440392646992016","Fri Oct 11 16:14:43 +0000 2024","0","@IDGoonerscom Ini gol city mah masih bisa dibilang fair karena keputusan wasit relatif sedangkan gol bahrain ini berhubungan sama waktu yg mana itu bisa dihitung","1844773633043857651","","IDGoonerscom","in","Yogyakarta, Indonesia","0","0","0","https://x.com/ufuffufff/status/1844773633043857651","1143709946694946817","ufuffufff"
"1844770220017143971","Fri Oct 11 16:14:12 +0000 2024","1","@idextratime Nunggu release akun fifa bilang pertandingan bahrain vs indonesia di ulang ditempat netral dengan wasit asal israel ","1844773505025323111","","idextratime","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/Zeirnovz/status/1844773505025323111","1319558792137240576","Zeirnovz"
"1844773111503175877","Fri Oct 11 16:12:38 +0000 2024","3","Tidak hanya kesebelasan Indonesia dan Bahrain yang main. Sepertinya wasit juga ikutan bermain. https://t.co/9X8Kmya1Ec","1844773111503175877","","","in","Manado, Indonesia🇮🇩","0","1","1","https://x.com/R1_Adv/status/1844773111503175877","1036522244917190656","R1_Adv"
"1844767108720423347","Fri Oct 11 15:48:47 +0000 2024","0","Bening mulus pink https://t.co/TjBlkerblq Bahrain Wasit #AFCMafia https://t.co/5QXrLkHoWL","1844767108720423347","https://pbs.twimg.com/media/GZnt6IFaEAA7bvx.jpg","","in","indonesia","0","0","0","https://x.com/kenzidzaki1/status/1844767108720423347","1485547979474075650","kenzidzaki1"
"1844767039656964148","Fri Oct 11 15:48:31 +0000 2024","0","PSSI Bakal Layangkan Surat Protes Soal Kontroversi Wasit yang Rugikan Timnas vs Bahrain https://t.co/si8PH8f1bY","1844767039656964148","","","in","Kota Banda Aceh","0","0","0","https://x.com/kanalaceh/status/1844767039656964148","3890335693","kanalaceh"
"1844766915946045731","Fri Oct 11 15:48:01 +0000 2024","9","Pasangan @Andikaperkasa09 -@hendrarprihadi adalah pasangan yg cocok dan saling melengkapi tuk mewujudkan Jawa Tengah semakin maju dan sejahtera. #JawaTengahBerSATU! #BantengPerkasa Bahrain AIDS #AFCMafia Wasit #FazzioDay Arab Shame https://t.co/nBkGbRvcOY","1844766915946045731","https://pbs.twimg.com/ext_tw_video_thumb/1844766719690293248/pu/img/5ee-T3pUHbkJa08B.jpg","","in","Indonesia","0","0","6","https://x.com/catatankaqihati/status/1844766915946045731","1057158238779539456","catatankaqihati"
"1844766910841500121","Fri Oct 11 15:48:00 +0000 2024","0","Miss Manda Link Nonton https://t.co/vY2qH3BXbD Join Telegram https://t.co/wgpi7eCLKb netflix sosmed doodstream #TimnasDay SMA 70 Wasit Bahrain Sandra Dewi FIFA https://t.co/j4lBSg9DkN","1844766910841500121","https://pbs.twimg.com/media/GZntuZPagAE8hao.jpg","","in","","0","0","0","https://x.com/sew5jav1m8/status/1844766910841500121","863979501188923392","sew5jav1m8"
"1844688726582079669","Fri Oct 11 15:47:59 +0000 2024","0","@D4rK_KnI6hT seharian hawanya panas gegara bahrain dan wasit wuasuuu...","1844766905351180444","","D4rK_KnI6hT","in","","0","1","0","https://x.com/Novretta_Nova/status/1844766905351180444","29118749","Novretta_Nova"
"1844766651511910860","Fri Oct 11 15:46:58 +0000 2024","0","AK OPENK YH PREMIUM APPS LENGKAP RIDI ALL DURASI TESTI DAH BANYAK BES DI PINNED WTS WTB JUAL BELI NETFLIX WETV VIU AMAZON PRIME CANVA VIDIO YOUTUBE VISION+ CHAT GPT IQIYI LOKLOK HBO GO WATTPAD ️ : https://t.co/jGvDtJ2yTX rcti bahrain wasit fugue #zonauang https://t.co/a30PFpMFZv","1844766651511910860","https://pbs.twimg.com/media/GZntd9ebEAAwLfF.jpg","","in","200+ testi on pinned","0","0","0","https://x.com/tavwarin/status/1844766651511910860","1740382330458632192","tavwarin"
"1844672520202637549","Fri Oct 11 15:46:45 +0000 2024","0","@neephelae ah ingat bahrain kesel lagi kan wasit sialan emg... semoga timnas kita menang di china aamiin","1844766596188995913","","neephelae","in","East Java, Indonesia","0","1","0","https://x.com/danscute1294/status/1844766596188995913","1682492406476988416","danscute1294"
"1844766508062527552","Fri Oct 11 15:46:24 +0000 2024","0","sandra dewi wasit haram sma 70 #FIFAWorldCup Klasemen Sementara Timnas Indonesia mencuri satu poin dari kandang Bahrain pada pertandingan ke-3 grup C Kualifikasi Piala Dunia 2026 Zona Asia https://t.co/7jyVeNyZt9","1844766508062527552","https://pbs.twimg.com/media/GZntNyoacAA8hMS.png","","in","","0","0","0","https://x.com/Domainjava_com/status/1844766508062527552","1814329672777551872","Domainjava_com"
"1844452467410600068","Fri Oct 11 15:45:55 +0000 2024","0","@bahrainnt1 Wasit kontoll Bahrain kontolll gw sumpahin umur lu pendek anjing #AFCMAFIA","1844766389250449823","","bahrainnt1","in","","0","0","0","https://x.com/iruldms35379/status/1844766389250449823","1712134879255879680","iruldms35379"
"1844404666718879921","Fri Oct 11 15:45:11 +0000 2024","1","@menyaruh udah gitu pas injury time kan dikasih 6 menit nahhh indo ngegoalin tapi wasit gak langsung niup peluit tanda match berakhir jadi bablas 3 menit lagi kek sengaja nungguin bahrain ngegoalin lagi biar hasil imbang baru deh tuh peluit ditiup","1844766201274307025","","menyaruh","in","Ledissa (21). unlabeled","0","0","0","https://x.com/starrieous/status/1844766201274307025","978097135865364480","starrieous"
"1844564546230550597","Fri Oct 11 15:44:28 +0000 2024","0","@unmagnetism Wasit Anjing Bahrain Anjing","1844766022102044793","","unmagnetism","in","Prambanan, Indonesia 🇮🇩","0","0","0","https://x.com/madeinprambanan/status/1844766022102044793","1248681458899668994","madeinprambanan"
"1844766004426985799","Fri Oct 11 15:44:24 +0000 2024","5","Marsyaa Tiktoker Tobrut 2 https://t.co/ZVoSot9jzI https://t.co/Ti38689B8g https://t.co/UqtHxV6Gkh https://t.co/FHUnIQcOag https://t.co/Mtof3z2k3d Tarik Uang FIFA #RadityaDikaBeliPeternakan Wasit Bahrain #AFCMafia #JMFW2025 #tokopediahappyhour","1844766004426985799","","","in","Ubud, Indonesia","0","0","2","https://x.com/yournyrio/status/1844766004426985799","1823219365405409280","yournyrio"
"1844462359462711478","Fri Oct 11 15:40:01 +0000 2024","0","@433 wokwokwok bahrain ager2 wasit babi","1844764902747263347","","433","in","Jawa Timur, Indonesia","0","0","0","https://x.com/everydeyyeah/status/1844764902747263347","1259280409004736512","everydeyyeah"
"1844764715463098725","Fri Oct 11 15:39:16 +0000 2024","2","Dalam usahanya memerangi Judi Online GoPay bekerjasama dengan Kominfo mengambil Langkah Proaktif untuk Mewujudkan Ekosistem Keuangan Digital yang Aman #BersatuAntiJudol mbloc space Wasit Bahrain #TimnasDay https://t.co/8RVDIsBoYq","1844764715463098725","https://pbs.twimg.com/media/GZnru2dbwAAT7i2.jpg","","in","Indonesia","0","0","1","https://x.com/FijiAntasa/status/1844764715463098725","1723362394469183488","FijiAntasa"
